date;id_station;id_network;type;latitude;longitude;altitude;area_adm_1;area_adm_2;name;value;value_max
29/12/16 14:00;FR1272;Eurdep;air;44.04;1.1;;France;CASTELSARRASIN_82_AGG_CP;CASTELSARRASIN_82_AGG_CP;12.004;12.0
29/12/16 14:00;FR1273;Eurdep;air;44.34;1.01;;France;MONTAIGU-DE-QUERCY_82_AGG_CP;MONTAIGU-DE-QUERCY_82_AGG_CP;8.864;9.11
29/12/16 14:00;FR1274;Eurdep;air;49.67;0.89;;France;YERVILLE_76_AGG_CP;YERVILLE_76_AGG_CP;6.297;6.44
29/12/16 14:00;FR1275;Eurdep;air;49.62;0.75;;France;YVETOT_76_AGG_CP;YVETOT_76_AGG_CP;6.623;6.77
29/12/16 14:00;FR1276;Eurdep;air;49.79;1.01;;France;BACQUEVILLE-EN-CAUX_76_AGG_CP;BACQUEVILLE-EN-CAUX_76_AGG_CP;6.747;6.92
29/12/16 14:00;FR1277;Eurdep;air;50.08;1.54;;France;FRIVILLE-ESCARBOTIN_80_AGG_CP;FRIVILLE-ESCARBOTIN_80_AGG_CP;6.405;6.0
29/12/16 14:00;FR1278;Eurdep;air;49.99;1.54;;France;GAMACHES_80_AGG_CP;GAMACHES_80_AGG_CP;5.578;5.0
29/12/16 14:00;FR1279;Eurdep;air;50.05;1.37;;France;LE TREPORT_76_AGG_CP;LE TREPORT_76_AGG_CP;6.18;6.34
29/12/16 14:00;FR1281;Eurdep;air;49.83;1.4;;France;LONDINIERES_76_AGG_CP;LONDINIERES_76_AGG_CP;6.299;6.42
29/12/16 14:00;FR1282;Eurdep;air;49.73;1.45;;France;NEUFCHATEL_76_AGG_CP;NEUFCHATEL_76_AGG_CP;5.275;5.44
29/12/16 14:00;FR1283;Eurdep;air;49.88;1.04;;France;OFFRANVILLE_76_AGG_CP;OFFRANVILLE_76_AGG_CP;6.526;6.71
29/12/16 14:00;FR1286;Eurdep;air;47.69;2.64;;France;GIEN_45_AGG_CP;GIEN_45_AGG_CP;10.246;10.0
29/12/16 14:00;FR1296;Eurdep;air;47.7;1.51;;France;MER_41_SIT_CP;MER_41_SIT_CP;10.025;10.0
29/12/16 14:00;FR1297;Eurdep;air;47.75;1.2;;France;SELOMMES_41_AGG_CP;SELOMMES_41_AGG_CP;7.765;8.06
29/12/16 14:00;FR1298;Eurdep;air;47.51;1.45;;France;COUR-CHEVERNY_41_AGG_CP;COUR-CHEVERNY_41_AGG_CP;8.866;8.97
29/12/16 14:00;FR1299;Eurdep;air;47.55;1.55;;France;BRACIEUX_41_AGG_CP;BRACIEUX_41_AGG_CP;8.766;8.99
29/12/16 14:00;FR1300;Eurdep;air;47.62;1.52;;France;CHAMBORD_41_AGG_CP;CHAMBORD_41_AGG_CP;8.884;9.07
29/12/16 14:00;FR1301;Eurdep;air;47.82;1.76;;France;CLERY-ST-ANDRE_45_AGG_CP;CLERY-ST-ANDRE_45_AGG_CP;9.458;9.0
29/12/16 14:00;FR1302;Eurdep;air;47.83;1.96;;France;ST-CYR-EN-VAL_45_AGG_CP;ST-CYR-EN-VAL_45_AGG_CP;7.324;7.49
29/12/16 14:00;FR1303;Eurdep;air;47.72;1.94;;France;LA FERTE-ST-AUBIN_45_AGG_CP;LA FERTE-ST-AUBIN_45_AGG_CP;9.101;9.21
29/12/16 14:00;FR1305;Eurdep;air;47.83;1.39;;France;MARCHENOIR_41_AGG_CP;MARCHENOIR_41_AGG_CP;7.319;7.45
29/12/16 14:00;FR1306;Eurdep;air;47.84;1.71;;France;MEUNG-SUR-LOIRE_45_AGG_CP;MEUNG-SUR-LOIRE_45_AGG_CP;8.127;8.29
29/12/16 14:00;FR1307;Eurdep;air;47.54;1.8;;France;NEUNG-SUR-BEUVRON_41_AGG_CP;NEUNG-SUR-BEUVRON_41_AGG_CP;12.0;12.0
29/12/16 14:00;FR1308;Eurdep;air;47.86;1.14;;France;PEZOU_41_AGG_CP;PEZOU_41_AGG_CP;7.607;7.73
29/12/16 14:00;FR1309;Eurdep;air;47.91;1.52;;France;OUZOUER-LE-MARCHE_41_AGG_CP;OUZOUER-LE-MARCHE_41_AGG_CP;10.592;10.0
29/12/16 14:00;FR1313;Eurdep;air;45.29;4.99;;France;MORAS-EN-VALLOIRE_26_AGG_CP;MORAS-EN-VALLOIRE_26_AGG_CP;8.786;8.95
29/12/16 14:00;FR1333;Eurdep;air;43.11;5.88;;France;LA SEYNE-SUR-MER_83_AGG_CP;LA SEYNE-SUR-MER_83_AGG_CP;6.102;6.33
29/12/16 14:00;FR1337;Eurdep;air;41.92;8.74;;France;AJACCIO_2A_AGG_CP;AJACCIO_2A_AGG_CP;11.588;11.0
29/12/16 14:00;FR1340;Eurdep;air;47.47;-0.55;;France;ANGERS_49_AGG_CP;ANGERS_49_AGG_CP;9.967;10.0
29/12/16 14:00;FR1341;Eurdep;air;45.66;0.17;;France;ANGOULEME_16_AGG_CP;ANGOULEME_16_AGG_CP;7.877;8.19
29/12/16 14:00;FR1342;Eurdep;air;45.9;6.13;;France;ANNECY_74_AGG_CP;ANNECY_74_AGG_CP;7.103;7.35
29/12/16 14:00;FR1343;Eurdep;air;50.29;2.76;;France;ARRAS_62_AGG_CP;ARRAS_62_AGG_CP;6.218;6.36
29/12/16 14:00;FR1344;Eurdep;air;43.64;0.59;;France;AUCH_32_AGG_CP;AUCH_32_AGG_CP;9.638;10.0
29/12/16 14:00;FR1346;Eurdep;air;48.23;4.71;;France;BAR-SUR-AUBE_10_AGG_CP;BAR-SUR-AUBE_10_AGG_CP;9.427;9.56
29/12/16 14:00;FR1347;Eurdep;air;42.7;9.45;;France;BASTIA_2B_AGG_CP;BASTIA_2B_AGG_CP;10.133;10.0
29/12/16 14:00;FR1348;Eurdep;air;43.5;-1.48;;France;BAYONNE_64_AGG_CP;BAYONNE_64_AGG_CP;7.01;7.15
29/12/16 14:00;FR1350;Eurdep;air;47.91;7.91;;France;FREIBURG_ET_AGG_CP;FREIBURG_ET_AGG_CP;10.862;11.0
29/12/16 14:00;FR1351;Eurdep;air;44.84;-0.59;;France;BORDEAUX_33_AGG_CP;BORDEAUX_33_AGG_CP;6.83;6.99
29/12/16 14:00;FR1352;Eurdep;air;50.73;1.59;;France;BOULOGNE-SUR-MER_62_AGG_CP;BOULOGNE-SUR-MER_62_AGG_CP;5.446;5.59
29/12/16 14:00;FR1353;Eurdep;air;46.2;5.22;;France;BOURG-EN-BRESSE_01_AGG_CP;BOURG-EN-BRESSE_01_AGG_CP;6.682;6.86
29/12/16 14:00;FR1354;Eurdep;air;47.08;2.4;;France;BOURGES_18_AGG_CP;BOURGES_18_AGG_CP;7.722;7.83
29/12/16 14:00;FR1358;Eurdep;air;43.21;2.35;;France;CARCASSONNE_11_AGG_CP;CARCASSONNE_11_AGG_CP;8.908;9.04
29/12/16 14:00;FR1359;Eurdep;air;48.95;4.37;;France;CHALONS-EN-CHAMPAGNE_51_AGG_CP;CHALONS-EN-CHAMPAGNE_51_AGG_CP;7.392;7.55
29/12/16 14:00;FR1360;Eurdep;air;47.59;1.33;;France;BLOIS_41_AGG_CP;BLOIS_41_AGG_CP;7.542;7.67
29/12/16 14:00;FR1361;Eurdep;air;49.76;4.72;;France;CHARLEVILLE-MEZIERES_08_AGG_CP;CHARLEVILLE-MEZIERES_08_AGG_CP;6.509;6.78
29/12/16 14:00;FR1362;Eurdep;air;46.81;1.69;;France;CHATEAUROUX_36_AGG_CP;CHATEAUROUX_36_AGG_CP;8.806;8.97
29/12/16 14:00;FR1363;Eurdep;air;48.11;5.14;;France;CHAUMONT_52_AGG_CP;CHAUMONT_52_AGG_CP;6.115;6.21
29/12/16 14:00;FR1364;Eurdep;air;49.63;-1.65;;France;CHERBOURG-OCTEVILLE_50_AGG_CP;CHERBOURG-OCTEVILLE_50_AGG_CP;6.58;6.75
29/12/16 14:00;FR1366;Eurdep;air;49.92;1.08;;France;DIEPPE_76_AGG_CP;DIEPPE_76_AGG_CP;6.149;6.36
29/12/16 14:00;FR1367;Eurdep;air;51.03;2.37;;France;DUNKERQUE_59_AGG_CP;DUNKERQUE_59_AGG_CP;6.583;6.71
29/12/16 14:00;FR1368;Eurdep;air;49.03;1.14;;France;EVREUX_27_AGG_CP;EVREUX_27_AGG_CP;5.778;5.92
29/12/16 14:00;FR1369;Eurdep;air;48.63;2.43;;France;EVRY_91_AGG_CP;EVRY_91_AGG_CP;7.101;7.31
29/12/16 14:00;FR1370;Eurdep;air;42.97;1.61;;France;FOIX_09_AGG_CP;FOIX_09_AGG_CP;9.089;9.44
29/12/16 14:00;FR1371;Eurdep;air;44.56;6.08;;France;GAP_05_AGG_CP;GAP_05_AGG_CP;7.65;7.84
29/12/16 14:00;FR1372;Eurdep;air;46.18;1.88;;France;GUERET_23_AGG_CP;GUERET_23_AGG_CP;10.369;10.0
29/12/16 14:00;FR1373;Eurdep;air;48.75;0.63;;France;L'AIGLE_61_AGG_CP;L'AIGLE_61_AGG_CP;6.672;6.82
29/12/16 14:00;FR1374;Eurdep;air;48.89;2.24;;France;LA DEFENSE_92_ILE_CP;LA DEFENSE_92_ILE_CP;6.662;6.83
29/12/16 14:00;FR1375;Eurdep;air;46.16;-1.16;;France;LA ROCHELLE_17_AGG_CP;LA ROCHELLE_17_AGG_CP;6.99;7.13
29/12/16 14:00;FR1376;Eurdep;air;46.76;-1.5;;France;POIRE-SUR-VIE_85_AGG_CP;POIRE-SUR-VIE_85_AGG_CP;9.448;9.61
29/12/16 14:00;FR1377;Eurdep;air;48.07;-0.77;;France;LAVAL_53_AGG_CP;LAVAL_53_AGG_CP;6.826;7.04
29/12/16 14:00;FR1378;Eurdep;air;46.31;6.08;;France;LE CERN_01_SIT_CP;LE CERN_01_SIT_CP;7.104;7.24
29/12/16 14:00;FR1379;Eurdep;air;49.49;0.11;;France;LE HAVRE_76_AGG_CP;LE HAVRE_76_AGG_CP;6.406;6.53
29/12/16 14:00;FR1380;Eurdep;air;48.0;0.2;;France;LE MANS_72_AGG_CP;LE MANS_72_AGG_CP;5.998;6.11
29/12/16 14:00;FR1382;Eurdep;air;48.89;2.42;;France;LES LILAS_93_ILE_CP;LES LILAS_93_ILE_CP;6.025;6.21
29/12/16 14:00;FR1383;Eurdep;air;50.65;3.13;;France;VILLENEUVE-D'ASCQ_59_AGG_CP;VILLENEUVE-D'ASCQ_59_AGG_CP;6.624;6.78
29/12/16 14:00;FR1385;Eurdep;air;46.67;5.55;;France;LONS-LE-SAUNIER_39_AGG_CP;LONS-LE-SAUNIER_39_AGG_CP;7.532;7.73
29/12/16 14:00;FR1386;Eurdep;air;46.31;4.84;;France;MACON_71_AGG_CP;MACON_71_AGG_CP;8.0;8.18
29/12/16 14:00;FR1387;Eurdep;air;44.52;3.5;;France;MENDE_48_AGG_CP;MENDE_48_AGG_CP;9.048;9.69
29/12/16 14:00;FR1388;Eurdep;air;49.12;6.17;;France;METZ_57_AGG_CP;METZ_57_AGG_CP;7.884;8.04
29/12/16 14:00;FR1389;Eurdep;air;43.89;-0.5;;France;MONT-DE-MARSAN_40_AGG_CP;MONT-DE-MARSAN_40_AGG_CP;7.379;7.71
29/12/16 14:00;FR1390;Eurdep;air;44.02;1.36;;France;MONTAUBAN_82_AGG_CP;MONTAUBAN_82_AGG_CP;8.495;8.86
29/12/16 14:00;FR1391;Eurdep;air;46.57;3.33;;France;MOULINS_03_AGG_CP;MOULINS_03_AGG_CP;11.875;12.0
29/12/16 14:00;FR1392;Eurdep;air;47.22;-1.55;;France;NANTES_44_AGG_CP;NANTES_44_AGG_CP;11.538;11.0
29/12/16 14:00;FR1393;Eurdep;air;46.32;-0.47;;France;NIORT_79_AGG_CP;NIORT_79_AGG_CP;7.511;7.75
29/12/16 14:00;FR1394;Eurdep;air;47.9;1.91;;France;ORLEANS_45_AGG_CP;ORLEANS_45_AGG_CP;7.556;7.73
29/12/16 14:00;FR1397;Eurdep;air;42.7;2.89;;France;PERPIGNAN_66_AGG_CP;PERPIGNAN_66_AGG_CP;11.342;11.0
29/12/16 14:00;FR1398;Eurdep;air;42.94;0.14;;France;PIC-DU-MIDI-DE-BIGORRE_65_SOM_CP;PIC-DU-MIDI-DE-BIGORRE_65_SOM_CP;12.983;13.0
29/12/16 14:00;FR1399;Eurdep;air;46.58;0.34;;France;POITIERS_86_AGG_CP;POITIERS_86_AGG_CP;8.44;8.0
29/12/16 14:00;FR1400;Eurdep;air;49.04;2.08;;France;CERGY_95_AGG_CP;CERGY_95_AGG_CP;6.057;6.25
29/12/16 14:00;FR1401;Eurdep;air;44.74;4.6;;France;PRIVAS_07_AGG_CP;PRIVAS_07_AGG_CP;7.039;7.12
29/12/16 14:00;FR1402;Eurdep;air;47.99;-4.1;;France;QUIMPER_29_AGG_CP;QUIMPER_29_AGG_CP;11.452;13.0
29/12/16 14:00;FR1403;Eurdep;air;48.13;-1.69;;France;RENNES_35_AGG_CP;RENNES_35_AGG_CP;7.264;7.46
29/12/16 14:00;FR1404;Eurdep;air;43.94;5.48;;France;RUSTREL_84_AGG_CP;RUSTREL_84_AGG_CP;7.16;7.27
29/12/16 14:00;FR1405;Eurdep;air;48.51;-2.77;;France;ST-BRIEUC_22_AGG_CP;ST-BRIEUC_22_AGG_CP;6.779;6.97
29/12/16 14:00;FR1406;Eurdep;air;49.11;-1.09;;France;ST-LO_50_AGG_CP;ST-LO_50_AGG_CP;7.513;7.88
29/12/16 14:00;FR1408;Eurdep;air;49.39;3.34;;France;SOISSONS_02_AGG_CP;SOISSONS_02_AGG_CP;5.686;5.86
29/12/16 14:00;FR1411;Eurdep;air;43.6;1.45;;France;TOULOUSE_31_AGG_CP;TOULOUSE_31_AGG_CP;10.44;11.0
29/12/16 14:00;FR1412;Eurdep;air;47.39;0.69;;France;TOURS_37_AGG_CP;TOURS_37_AGG_CP;8.393;8.53
29/12/16 14:00;FR1413;Eurdep;air;48.3;4.08;;France;TROYES_10_AGG_CP;TROYES_10_AGG_CP;7.142;7.31
29/12/16 14:00;FR1415;Eurdep;air;45.55;2.31;;France;USSEL_19_AGG_CP;USSEL_19_AGG_CP;12.933;14.0
29/12/16 14:00;FR1416;Eurdep;air;50.36;3.52;;France;VALENCIENNES_59_AGG_CP;VALENCIENNES_59_AGG_CP;7.374;7.58
29/12/16 14:00;FR1417;Eurdep;air;47.66;-2.76;;France;VANNES_56_AGG_CP;VANNES_56_AGG_CP;11.179;11.0
29/12/16 14:00;FR1418;Eurdep;air;47.62;6.15;;France;VESOUL_70_AGG_CP;VESOUL_70_AGG_CP;11.121;11.0
29/12/16 14:00;FR1421;Eurdep;air;50.14;4.85;;France;GIVET_08_AGG_CP;GIVET_08_AGG_CP;8.553;8.81
29/12/16 14:00;FR1422;Eurdep;air;49.99;4.71;;France;FUMAY_08_AGG_CP;FUMAY_08_AGG_CP;7.748;7.87
29/12/16 14:00;FR1425;Eurdep;air;48.59;3.82;;France;ANGLURE_51_AGG_CP;ANGLURE_51_AGG_CP;6.875;6.98
29/12/16 14:00;FR1426;Eurdep;air;48.27;3.81;;France;ESTISSAC_10_AGG_CP;ESTISSAC_10_AGG_CP;7.817;7.92
29/12/16 14:00;FR1427;Eurdep;air;48.48;3.29;;France;GOUAIX_77_ILE_CP;GOUAIX_77_ILE_CP;7.232;7.34
29/12/16 14:00;FR1428;Eurdep;air;48.66;3.13;;France;JOUY-LE-CHATEL_77_ILE_CP;JOUY-LE-CHATEL_77_ILE_CP;6.691;6.82
29/12/16 14:00;FR1429;Eurdep;air;48.78;3.3;;France;LA FERTE-GAUCHER_77_ILE_CP;LA FERTE-GAUCHER_77_ILE_CP;6.064;6.21
29/12/16 14:00;FR1432;Eurdep;air;48.35;3.26;;France;SERGINES_89_AGG_CP;SERGINES_89_AGG_CP;9.387;9.63
29/12/16 14:00;FR1433;Eurdep;air;48.58;3.56;;France;VILLENAUXE-LA-GRANDE_10_AGG_CP;VILLENAUXE-LA-GRANDE_10_AGG_CP;6.0;6.53
29/12/16 14:00;FR1434;Eurdep;air;48.24;3.55;;France;VILLENEUVE-L'ARCHEVEQUE_89_AGG_CP;VILLENEUVE-L'ARCHEVEQUE_89_AGG_CP;7.689;7.0
29/12/16 14:00;FR1436;Eurdep;air;47.6;2.03;;France;LAMOTTE-BEUVRON_41_AGG_CP;LAMOTTE-BEUVRON_41_AGG_CP;7.59;7.83
29/12/16 14:00;FR1445;Eurdep;air;49.71;0.22;;France;ETRETAT_76_AGG_CP;ETRETAT_76_AGG_CP;6.11;6.37
29/12/16 14:00;FR1447;Eurdep;air;49.81;0.85;;France;FONTAINE-LE-DUN_76_AGG_CP;FONTAINE-LE-DUN_76_AGG_CP;5.881;6.0
29/12/16 14:00;FR1449;Eurdep;air;49.79;1.11;;France;LONGUEVILLE-SUR-SCIE_76_AGG_CP;LONGUEVILLE-SUR-SCIE_76_AGG_CP;7.387;7.57
29/12/16 14:00;FR1450;Eurdep;air;47.42;2.06;;France;SALBRIS_41_AGG_CP;SALBRIS_41_AGG_CP;7.853;8.0
29/12/16 14:00;FR1452;Eurdep;air;49.75;0.51;;France;VALMONT_76_AGG_CP;VALMONT_76_AGG_CP;7.294;7.39
29/12/16 14:00;FR1473;Eurdep;air;45.48;-0.57;;France;ST-GENIS-DE-SAINTONGE_17_AGG_CP;ST-GENIS-DE-SAINTONGE_17_AGG_CP;8.583;9.09
29/12/16 14:00;FR1474;Eurdep;air;45.42;-0.64;;France;ST-CIERS-DU-TAILLON_17_AGG_CP;ST-CIERS-DU-TAILLON_17_AGG_CP;6.777;6.99
29/12/16 14:00;FR2023;Eurdep;air;47.44;2.94;;France;BV0KRS933MA_58_SIT_GM;BV0KRS933MA_58_SIT_GM;9.346;10.0
29/12/16 14:00;FR2057;Eurdep;air;45.35;-0.66;;France;BA0KRS937MA_17_SIT_GM;BA0KRS937MA_17_SIT_GM;7.654;8.0
29/12/16 14:00;FR2089;Eurdep;air;45.73;5.38;;France;BU0KRS939MA_38_SIT_GM;BU0KRS939MA_38_SIT_GM;7.348;8.0
29/12/16 14:00;FR2088;Eurdep;air;45.79;5.33;;France;BU0KRS938MA_38_SIT_GM;BU0KRS938MA_38_SIT_GM;7.296;7.0
29/12/16 14:00;FR2139;Eurdep;air;47.23;0.16;;France;CH0KRS809MA_37_SIT_GM;CH0KRS809MA_37_SIT_GM;10.207;11.0
29/12/16 14:00;FR2140;Eurdep;air;47.23;0.17;;France;CH0KRS810MA_37_SIT_GM;CH0KRS810MA_37_SIT_GM;10.251;11.0
29/12/16 14:00;FR2151;Eurdep;air;47.28;0.27;;France;CH0KRS931MA_37_SIT_GM;CH0KRS931MA_37_SIT_GM;9.029;9.0
29/12/16 14:00;FR2153;Eurdep;air;47.17;0.26;;France;CH0KRS933MA_37_SIT_GM;CH0KRS933MA_37_SIT_GM;7.808;8.0
29/12/16 14:00;FR2154;Eurdep;air;47.19;0.19;;France;CH0KRS934MA_49_SIT_GM;CH0KRS934MA_49_SIT_GM;10.874;11.0
29/12/16 14:00;FR2155;Eurdep;air;47.17;0.14;;France;CH0KRS935MA_49_SIT_GM;CH0KRS935MA_49_SIT_GM;10.462;10.0
29/12/16 14:00;FR2156;Eurdep;air;47.18;0.04;;France;CH0KRS936MA_37_SIT_GM;CH0KRS936MA_37_SIT_GM;9.375;10.0
29/12/16 14:00;FR2158;Eurdep;air;47.29;0.13;;France;CH0KRS938MA_37_SIT_GM;CH0KRS938MA_37_SIT_GM;8.754;9.0
29/12/16 14:00;FR2484;Eurdep;air;48.42;3.45;;France;NO0KRS934MA_10_SIT_GM;NO0KRS934MA_10_SIT_GM;7.661;8.0
29/12/16 13:00;FR2522;Eurdep;air;49.79;0.56;;France;PA0KRS932MA_76_SIT_GM;PA0KRS932MA_76_SIT_GM;7.805;8.0
29/12/16 13:00;FR2524;Eurdep;air;49.78;0.65;;France;PA0KRS934MA_76_SIT_GM;PA0KRS934MA_76_SIT_GM;6.881;7.0
29/12/16 14:00;FR2526;Eurdep;air;49.83;0.71;;France;PA0KRS936MA_76_SIT_GM;PA0KRS936MA_76_SIT_GM;7.24;7.0
29/12/16 14:00;FR2528;Eurdep;air;49.85;0.76;;France;PA0KRS938MA_76_SIT_GM;PA0KRS938MA_76_SIT_GM;7.791;8.0
29/12/16 14:00;FR2656;Eurdep;air;44.39;4.75;;France;TN0KRS936MA_26_SIT_GM;TN0KRS936MA_26_SIT_GM;7.771;8.0
29/12/16 14:00;FR1017;Eurdep;air;48.93;2.36;;France;ST-DENIS-STADE-DE-FRANCE_93_ILE_CP;ST-DENIS-STADE-DE-FRANCE_93_ILE_CP;5.36;5.47
29/12/16 14:00;FR1074;Eurdep;air;47.5;2.85;;France;SURY-PRES-LERE_18_SIT_CP;SURY-PRES-LERE_18_SIT_CP;9.414;9.66
29/12/16 14:00;FR2486;Eurdep;air;48.54;3.36;;France;NO0KRS936MA_77_SIT_GM;NO0KRS936MA_77_SIT_GM;8.862;9.0
29/12/16 14:00;FR1396;Eurdep;air;45.18;0.72;;France;PERIGUEUX_24_AGG_CP;PERIGUEUX_24_AGG_CP;7.419;7.59
29/12/16 14:00;FR1125;Eurdep;air;45.8;5.05;;France;JONAGE_69_AGG_CP;JONAGE_69_AGG_CP;6.42;6.54
29/12/16 14:00;FR1204;Eurdep;air;44.28;0.77;;France;LAROQUE-TIMBAUT_47_AGG_CP;LAROQUE-TIMBAUT_47_AGG_CP;9.033;9.36
29/12/16 14:00;FR1314;Eurdep;air;45.62;4.68;;France;MORNANT_69_AGG_CP;MORNANT_69_AGG_CP;7.14;7.26
29/12/16 14:00;FR1446;Eurdep;air;45.69;5.04;;France;ST-LAURENT-DE-MURE_69_AGG_CP;ST-LAURENT-DE-MURE_69_AGG_CP;6.945;7.13
29/12/16 14:00;FR1320;Eurdep;air;45.64;4.86;;France;ST-SYMPHORIEN-D'OZON_69_AGG_CP;ST-SYMPHORIEN-D'OZON_69_AGG_CP;9.195;9.32
29/12/16 14:00;FR1200;Eurdep;air;44.06;0.65;;France;ASTAFFORT_47_AGG_CP;ASTAFFORT_47_AGG_CP;9.064;9.62
29/12/16 14:00;FR1207;Eurdep;air;44.19;0.8;;France;PUYMIROL_47_AGG_CP;PUYMIROL_47_AGG_CP;7.777;8.15
29/12/16 14:00;FR2527;Eurdep;air;49.84;0.75;;France;PA0KRS937MA_76_SIT_GM;PA0KRS937MA_76_SIT_GM;7.195;8.0
29/12/16 14:00;FR1475;Eurdep;air;49.41;6.24;;France;CATTENOM_57_SIT_CP;CATTENOM_57_SIT_CP;9.505;9.0
29/12/16 14:00;FR1247;Eurdep;air;44.01;4.86;;France;SORGUES_84_AGG_CP;SORGUES_84_AGG_CP;6.478;6.0
29/12/16 14:00;FR1256;Eurdep;air;48.72;3.55;;France;ESTERNAY_51_AGG_CP;ESTERNAY_51_AGG_CP;10.846;11.0
29/12/16 14:00;FR1160;Eurdep;air;49.88;4.74;;France;MONTHERME_08_AGG_CP;MONTHERME_08_AGG_CP;9.05;9.35
29/12/16 14:00;FR1008;Eurdep;air;-12.8;45.28;;France;PAMANDZI-MAYOTTE_976_AGG_CP;PAMANDZI-MAYOTTE_976_AGG_CP;8.137;8.26
29/12/16 14:00;FR1178;Eurdep;air;44.91;5.02;;France;CHABEUIL_26_AGG_CP;CHABEUIL_26_AGG_CP;8.428;8.53
29/12/16 14:00;FR2614;Eurdep;air;47.73;1.57;;France;LB0KRS924MA_41_SIT_GM;LB0KRS924MA_41_SIT_GM;9.42;9.65
29/12/16 14:00;FR2612;Eurdep;air;47.72;1.55;;France;LB0KRS922MA_41_SIT_GM;LB0KRS922MA_41_SIT_GM;10.312;10.0
29/12/16 14:00;FR1180;Eurdep;air;44.72;5.03;;France;CREST_26_AGG_CP;CREST_26_AGG_CP;7.347;7.54
29/12/16 14:00;FR1443;Eurdep;air;45.82;4.87;;France;SATHONAY-CAMP_69_AGG_CP;SATHONAY-CAMP_69_AGG_CP;6.205;6.34
29/12/16 14:00;FR1181;Eurdep;air;44.53;5.06;;France;DIEULEFIT_26_AGG_CP;DIEULEFIT_26_AGG_CP;9.305;9.44
29/12/16 14:00;FR1182;Eurdep;air;44.54;4.93;;France;LA BEGUDE-DE-MAZENC_26_AGG_CP;LA BEGUDE-DE-MAZENC_26_AGG_CP;7.811;8.0
29/12/16 14:00;FR1184;Eurdep;air;44.75;4.82;;France;LORIOL-SUR-DROME_26_AGG_CP;LORIOL-SUR-DROME_26_AGG_CP;6.518;6.66
29/12/16 14:00;FR1253;Eurdep;air;44.42;4.91;;France;GRIGNAN_26_AGG_CP;GRIGNAN_26_AGG_CP;7.856;8.02
29/12/16 14:00;FR1185;Eurdep;air;44.63;4.98;;France;PUY-SAINT-MARTIN_26_AGG_CP;PUY-SAINT-MARTIN_26_AGG_CP;7.401;7.53
29/12/16 14:00;FR1248;Eurdep;air;45.06;5.04;;France;ROMANS-SUR-ISERE_26_AGG_CP;ROMANS-SUR-ISERE_26_AGG_CP;7.271;7.59
29/12/16 14:00;FR1250;Eurdep;air;44.24;5.06;;France;VAISON-LA-ROMAINE_84_AGG_CP;VAISON-LA-ROMAINE_84_AGG_CP;7.372;7.63
29/12/16 14:00;FR1280;Eurdep;air;43.96;4.93;;France;ST-SATURNIN-LES-AVIGNON_84_AGG_CP;ST-SATURNIN-LES-AVIGNON_84_AGG_CP;6.435;6.58
29/12/16 14:00;FR1431;Eurdep;air;44.36;4.78;;France;ST-PAUL-TROIS-CHATEAUX_26_SIT_CP;ST-PAUL-TROIS-CHATEAUX_26_SIT_CP;7.482;7.58
29/12/16 14:00;FR1325;Eurdep;air;45.17;4.82;;France;ST-VALLIER_26_AGG_CP;ST-VALLIER_26_AGG_CP;7.566;7.0
29/12/16 14:00;FR2561;Eurdep;air;45.4;4.76;;France;SA0KRS801MA_38_SIT_GM;SA0KRS801MA_38_SIT_GM;7.158;7.55
29/12/16 14:00;FR2562;Eurdep;air;45.4;4.75;;France;SA0KRS802MA_38_SIT_GM;SA0KRS802MA_38_SIT_GM;9.0;10.0
29/12/16 14:00;FR2563;Eurdep;air;45.4;4.75;;France;SA0KRS803MA_38_SIT_GM;SA0KRS803MA_38_SIT_GM;8.524;9.0
29/12/16 14:00;FR2564;Eurdep;air;45.41;4.75;;France;SA0KRS804MA_38_SIT_GM;SA0KRS804MA_38_SIT_GM;6.725;7.0
29/12/16 14:00;FR2565;Eurdep;air;45.41;4.75;;France;SA0KRS805MA_38_SIT_GM;SA0KRS805MA_38_SIT_GM;8.531;9.05
29/12/16 14:00;FR2566;Eurdep;air;45.41;4.76;;France;SA0KRS806MA_38_SIT_GM;SA0KRS806MA_38_SIT_GM;8.48;9.02
29/12/16 14:00;FR2567;Eurdep;air;45.41;4.76;;France;SA0KRS807MA_38_SIT_GM;SA0KRS807MA_38_SIT_GM;7.186;7.53
29/12/16 14:00;FR2568;Eurdep;air;45.4;4.76;;France;SA0KRS808MA_38_SIT_GM;SA0KRS808MA_38_SIT_GM;6.877;7.58
29/12/16 14:00;FR2569;Eurdep;air;45.4;4.76;;France;SA0KRS809MA_38_SIT_GM;SA0KRS809MA_38_SIT_GM;9.514;10.0
29/12/16 14:00;FR2570;Eurdep;air;45.4;4.76;;France;SA0KRS810MA_38_SIT_GM;SA0KRS810MA_38_SIT_GM;7.725;8.32
29/12/16 14:00;FR2571;Eurdep;air;45.4;4.76;;France;SA0KRS921MA_38_SIT_GM;SA0KRS921MA_38_SIT_GM;7.255;7.42
29/12/16 14:00;FR2572;Eurdep;air;45.41;4.75;;France;SA0KRS922MA_38_SIT_GM;SA0KRS922MA_38_SIT_GM;6.45;6.69
29/12/16 14:00;FR2573;Eurdep;air;45.41;4.76;;France;SA0KRS923MA_38_SIT_GM;SA0KRS923MA_38_SIT_GM;8.336;8.63
